season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,numeric_status
2021,REG,LA,9,00-0027940,LB,Von Miller,Von,Miller,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2021-11-05 20:00:50+00:00,0.5
2021,REG,LA,9,00-0033055,CB,Jalen Ramsey,Jalen,Ramsey,Not injury related - resting player,Knee,Questionable,Not injury related - resting player,Knee,Did Not Participate In Practice,2021-11-05 20:01:18+00:00,0.5
2021,REG,LA,9,00-0030431,WR,Robert Woods,Robert,Woods,Foot,,Questionable,Foot,,Limited Participation in Practice,2021-11-05 19:59:55+00:00,0.5
2021,REG,LAC,9,00-0033699,RB,Austin Ekeler,Austin,Ekeler,,,,Hip,,Full Participation in Practice,2021-11-05 20:03:04+00:00,1.0
2021,REG,LAC,9,00-0036355,QB,Justin Herbert,Justin,Herbert,,,,right Hand,,Full Participation in Practice,2021-11-05 20:03:04+00:00,1.0
2021,REG,LAC,9,00-0035262,LB,Drue Tranquill,Drue,Tranquill,,,,Chest,,Full Participation in Practice,2021-11-05 20:03:04+00:00,1.0
2021,REG,LAC,9,00-0033697,CB,Michael Davis,Michael,Davis,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2021-11-05 20:03:15+00:00,0.0
2021,REG,LAC,9,00-0034440,RB,Justin Jackson,Justin,Jackson,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2021-11-05 20:04:11+00:00,0.0
2021,REG,LAC,9,00-0036617,CB,Asante Samuel,Asante,Samuel,Concussion,,Out,Concussion,,Did Not Participate In Practice,2021-11-05 20:03:25+00:00,0.0
2021,REG,LAC,9,00-0036380,S,Alohi Gilman,Alohi,Gilman,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2021-11-05 20:03:30+00:00,0.1
2021,REG,LAC,9,00-0034903,CB,Tevaughn Campbell,Tevaughn,Campbell,Groin,,Questionable,,,"
    ",2021-11-06 15:52:47+00:00,0.5
2021,REG,LV,9,00-0030063,DT,Johnathan Hankins,Johnathan,Hankins,,,,Neck,,Full Participation in Practice,2021-11-05 19:52:15+00:00,1.0
2021,REG,LV,9,00-0036369,G,John Simpson,John,Simpson,,,,Knee,,Full Participation in Practice,2021-11-05 19:52:15+00:00,1.0
2021,REG,MIA,9,00-0031923,C,Greg Mancz,Greg,Mancz,,,,Groin,,Full Participation in Practice,2021-11-05 19:55:11+00:00,1.0
2021,REG,MIA,9,00-0036934,LB,Jaelan Phillips,Jaelan,Phillips,,,,Ankle,,Full Participation in Practice,2021-11-05 19:55:11+00:00,1.0
2021,REG,MIA,9,00-0036221,S,Brandon Jones,Brandon,Jones,,,,Ankle,,Limited Participation in Practice,2021-11-05 19:55:11+00:00,1.0
2021,REG,MIA,9,00-0031547,WR,DeVante Parker,DeVante,Parker,,,,Shoulder,Hamstring,Limited Participation in Practice,2021-11-04 19:36:51+00:00,1.0
2021,REG,MIA,9,00-0034797,LB,Jerome Baker,Jerome,Baker,Knee,,Questionable,Knee,,Limited Participation in Practice,2021-11-05 19:57:23+00:00,0.5
2021,REG,MIA,9,00-0036212,QB,Tua Tagovailoa,Tua,Tagovailoa,Ribs,left Finger,Questionable,Ribs,left Finger,Limited Participation in Practice,2021-11-05 19:56:11+00:00,0.5
2021,REG,MIN,9,00-0027701,DE,Everson Griffen,Everson,Griffen,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-11-03 20:36:12+00:00,1.0
2021,REG,MIN,9,00-0029606,S,Harrison Smith,Harrison,Smith,,,,Groin,,Did Not Participate In Practice,2021-11-05 17:33:33+00:00,1.0
2021,REG,MIN,9,00-0036337,DT,James Lynch,James,Lynch,,,,Toe,,Full Participation in Practice,2021-11-05 17:33:45+00:00,1.0
2021,REG,MIN,9,00-0033839,WR,Dede Westbrook,Dede,Westbrook,,,,Ankle,,Full Participation in Practice,2021-11-05 17:33:09+00:00,1.0
2021,REG,MIN,9,00-0032574,DT,Michael Pierce,Michael,Pierce,Elbow,,Out,Elbow,,Did Not Participate In Practice,2021-11-05 17:34:16+00:00,0.0
2021,REG,MIN,9,00-0031256,LB,Anthony Barr,Anthony,Barr,Knee,,Questionable,Knee,,Limited Participation in Practice,2021-11-05 17:34:07+00:00,0.5
2021,REG,MIN,9,00-0036330,CB,Cameron Dantzler,Cameron,Dantzler,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2021-11-05 17:34:07+00:00,0.5
2021,REG,NE,9,00-0034591,CB,J.C. Jackson,J.C.,Jackson,,,,Illness,,Did Not Participate In Practice,2021-11-04 19:47:29+00:00,1.0
2021,REG,NE,9,00-0035280,P,Jake Bailey,Jake,Bailey,right Knee,,Questionable,right Knee,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NE,9,00-0036981,DT,Christian Barmore,Christian,Barmore,Foot,,Questionable,Foot,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NE,9,00-0034385,LB,Ja'Whaun Bentley,Ja'Whaun,Bentley,Ribs,,Questionable,Ribs,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NE,9,00-0031938,DT,Carl Davis,Carl,Davis,Hand,,Questionable,Hand,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NE,9,00-0029764,S,Cody Davis,Cody,Davis,Hand,,Questionable,Hand,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NE,9,00-0036231,S,Kyle Dugger,Kyle,Dugger,Neck,,Questionable,Neck,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NE,9,00-0025565,K,Nick Folk,Nick,Folk,left Knee,,Questionable,left Knee,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NE,9,00-0035624,WR,N'Keal Harry,N'Keal,Harry,Knee,,Questionable,Knee,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NE,9,00-0029669,LB,Dont'a Hightower,Dont'a,Hightower,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NE,9,00-0031580,G,Shaquille Mason,Shaquille,Mason,Abdomen,,Questionable,Abdomen,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NE,9,00-0033858,TE,Jonnu Smith,Jonnu,Smith,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NE,9,00-0036159,LB,Josh Uche,Josh,Uche,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NE,9,00-0031360,LB,Kyle Van Noy,Kyle,Van Noy,Groin,,Questionable,Groin,,Limited Participation in Practice,2021-11-05 19:17:22+00:00,0.5
2021,REG,NO,9,00-0033357,QB,Taysom Hill,Taysom,Hill,,,,Concussion,,Full Participation in Practice,2021-11-05 19:21:55+00:00,1.0
2021,REG,NO,9,00-0033874,CB,Marshon Lattimore,Marshon,Lattimore,,,,Hand,,Full Participation in Practice,2021-11-05 19:21:55+00:00,1.0
2021,REG,NO,9,00-0032450,RB,Dwayne Washington,Dwayne,Washington,,,,Neck,,Full Participation in Practice,2021-11-05 19:21:55+00:00,1.0
2021,REG,NO,9,00-0030067,T,Terron Armstead,Terron,Armstead,,,,Groin,,Limited Participation in Practice,2021-11-05 19:21:55+00:00,1.0
2021,REG,NO,9,00-0035402,DE,Carl Granderson,Carl,Granderson,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2021-11-05 19:22:32+00:00,0.0
2021,REG,NO,9,00-0032200,WR,Ty Montgomery,Ty,Montgomery,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2021-11-05 19:22:38+00:00,0.0
2021,REG,NO,9,00-0031503,QB,Jameis Winston,Jameis,Winston,Knee,,Out,Knee,,Did Not Participate In Practice,2021-11-05 19:22:16+00:00,0.0
2021,REG,NO,9,00-0026990,S,Malcolm Jenkins,Malcolm,Jenkins,Knee,,Questionable,Knee,,Limited Participation in Practice,2021-11-05 19:21:59+00:00,0.5
2021,REG,NO,9,00-0036926,DE,Payton Turner,Payton,Turner,Calf,,Questionable,Calf,,Limited Participation in Practice,2021-11-05 19:21:59+00:00,0.5
2021,REG,NYG,9,00-0034860,WR,Dante Pettis,Dante,Pettis,,,,Shoulder,,Did Not Participate In Practice,2021-11-04 19:56:25+00:00,1.0
2021,REG,NYG,9,00-0036388,S,Xavier McKinney,Xavier,McKinney,,,,COVID Protocol,,Full Participation in Practice,2021-11-05 18:55:49+00:00,1.0
2021,REG,NYG,9,00-0027981,TE,Kyle Rudolph,Kyle,Rudolph,,,,Not injury related - personal matter,,Full Participation in Practice,2021-11-05 18:56:20+00:00,1.0
2021,REG,NYG,9,00-0032575,C,Matt Skura,Matt,Skura,,,,COVID Protocol,,Full Participation in Practice,2021-11-05 18:55:25+00:00,1.0
2021,REG,NYG,9,00-0034988,TE,Kaden Smith,Kaden,Smith,,,,Knee,,Limited Participation in Practice,2021-11-05 18:55:25+00:00,1.0
2021,REG,NYG,9,00-0036913,WR,Kadarius Toney,Kadarius,Toney,,,,Thumb,,Limited Participation in Practice,2021-11-05 18:55:25+00:00,1.0
2021,REG,NYG,9,00-0034844,RB,Saquon Barkley,Saquon,Barkley,Ankle,COVID Protocol,Out,Ankle,COVID Protocol,Did Not Participate In Practice,2021-11-05 18:56:48+00:00,0.0
2021,REG,NYG,9,00-0034360,LB,Lorenzo Carter,Lorenzo,Carter,Ankle,,Out,Ankle,,Did Not Participate In Practice,2021-11-05 18:57:18+00:00,0.0
2021,REG,NYG,9,00-0029570,S,Nate Ebner,Nate,Ebner,Ankle,,Out,Ankle,,Did Not Participate In Practice,2021-11-05 18:57:27+00:00,0.0
2021,REG,NYG,9,00-0032385,WR,Sterling Shepard,Sterling,Shepard,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2021-11-05 18:57:48+00:00,0.0
2021,REG,NYG,9,00-0036569,RB,Gary Brightwell,Gary,Brightwell,COVID Protocol,,Questionable,COVID Protocol,,Did Not Participate In Practice,2021-11-05 18:56:36+00:00,0.5
2021,REG,NYG,9,00-0033932,WR,Kenny Golladay,Kenny,Golladay,Knee,,Questionable,Knee,,Limited Participation in Practice,2021-11-05 18:56:36+00:00,0.5
2021,REG,NYG,9,00-0033460,WR,John Ross,John,Ross,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2021-11-05 18:56:36+00:00,0.5
2021,REG,NYJ,9,00-0035259,TE,Trevon Wesco,Trevon,Wesco,,,,Knee,,Full Participation in Practice,2021-11-03 18:53:49+00:00,1.0
2021,REG,NYJ,9,00-0032058,RB,Tevin Coleman,Tevin,Coleman,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2021-11-03 18:54:03+00:00,0.0
2021,REG,NYJ,9,00-0031022,G,Laurent Duvernay-Tardif,Laurent,Duvernay-Tardif,Not injury related - personal matter,,Out,Not injury related - personal matter,,Did Not Participate In Practice,2021-11-03 18:54:12+00:00,0.0
2021,REG,NYJ,9,00-0036151,DE,Bryce Huff,Bryce,Huff,Back,,Out,Back,,Did Not Participate In Practice,2021-11-03 18:54:23+00:00,0.0
2021,REG,NYJ,9,00-0037013,QB,Zach Wilson,Zach,Wilson,Knee,,Out,Knee,,Did Not Participate In Practice,2021-11-03 18:54:27+00:00,0.0
2021,REG,NYJ,9,00-0033871,WR,Corey Davis,Corey,Davis,Hip,,Doubtful,Hip,,Did Not Participate In Practice,2021-11-03 18:54:08+00:00,0.1
2021,REG,NYJ,9,00-0032466,T,George Fant,George,Fant,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2021-11-03 18:54:19+00:00,0.5
2021,REG,PHI,9,00-0036401,LB,Shaun Bradley,Shaun,Bradley,,,,Shoulder,,Full Participation in Practice,2021-11-05 17:55:07+00:00,1.0
2021,REG,PHI,9,00-0029653,DT,Fletcher Cox,Fletcher,Cox,,,,Knee,Not injury related - resting p,Full Participation in Practice,2021-11-05 17:55:18+00:00,1.0
2021,REG,PHI,9,00-0036396,T,Jack Driscoll,Jack,Driscoll,,,,Thumb,,Full Participation in Practice,2021-11-05 17:55:29+00:00,1.0
2021,REG,PHI,9,00-0033109,DT,Javon Hargrave,Javon,Hargrave,,,,Shoulder,,Full Participation in Practice,2021-11-05 17:55:35+00:00,1.0
2021,REG,PHI,9,00-0031799,S,Anthony Harris,Anthony,Harris,,,,Hands,Groin,Full Participation in Practice,2021-11-05 17:55:07+00:00,1.0
2021,REG,PHI,9,00-0030561,T,Lane Johnson,Lane,Johnson,,,,Not injury related - resting player,,Full Participation in Practice,2021-11-05 17:55:07+00:00,1.0
2021,REG,PHI,9,00-0028129,C,Jason Kelce,Jason,Kelce,,,,Not injury related - resting player,,Full Participation in Practice,2021-11-05 17:55:07+00:00,1.0
2021,REG,PHI,9,00-0034429,T,Jordan Mailata,Jordan,Mailata,,,,Elbow,,Full Participation in Practice,2021-11-05 17:55:07+00:00,1.0
2021,REG,PHI,9,00-0036917,CB,Zech McPhearson,Zech,McPhearson,,,,Hamstring,,Full Participation in Practice,2021-11-05 17:55:43+00:00,1.0
2021,REG,PHI,9,00-0036387,WR,Jalen Reagor,Jalen,Reagor,,,,Ankle,,Full Participation in Practice,2021-11-05 17:55:48+00:00,1.0
2021,REG,PHI,9,00-0035246,WR,J.J. Arcega-Whiteside,J.J.,Arcega-Whiteside,Ankle,,Out,Ankle,,Did Not Participate In Practice,2021-11-05 17:56:13+00:00,0.0
2021,REG,PIT,9,00-0034789,S,Minkah Fitzpatrick,Minkah,Fitzpatrick,,,,Foot,,Did Not Participate In Practice,2021-11-06 18:39:06+00:00,1.0
2021,REG,PIT,9,00-0031136,K,Chris Boswell,Chris,Boswell,,,,Concussion,,Full Participation in Practice,2021-11-06 18:38:37+00:00,1.0
2021,REG,PIT,9,00-0027969,DT,Cameron Heyward,Cameron,Heyward,,,,Ankle,,Full Participation in Practice,2021-11-06 18:38:37+00:00,1.0
2021,REG,PIT,9,00-0022924,QB,Ben Roethlisberger,Ben,Roethlisberger,,,,Pectoral,Hip/Shoulder (Rt.),Full Participation in Practice,2021-11-06 18:39:44+00:00,1.0
2021,REG,PIT,9,00-0031387,TE,Eric Ebron,Eric,Ebron,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2021-11-06 18:43:27+00:00,0.0
2021,REG,PIT,9,00-0031779,C,B.J. Finney,B.J.,Finney,Back,,Questionable,Back,,Limited Participation in Practice,2021-11-06 18:43:10+00:00,0.5
2021,REG,SF,9,00-0035166,LB,Azeez Al-Shaair,Azeez,Al-Shaair,,,,Concussion,,Full Participation in Practice,2021-11-03 21:54:16+00:00,1.0
2021,REG,SF,9,00-0034730,LB,Marcell Harris,Marcell,Harris,,,,Thumb,,Full Participation in Practice,2021-11-05 20:25:21+00:00,1.0
2021,REG,SF,9,00-0027857,T,Trent Williams,Trent,Williams,,,,Ankle,,Limited Participation in Practice,2021-11-05 20:25:21+00:00,1.0
2021,REG,SF,9,00-0034746,DT,Maurice Hurst,Maurice,Hurst,Calf,,Out,Calf,,Did Not Participate In Practice,2021-11-05 20:03:47+00:00,0.0
2021,REG,SF,9,00-0031298,S,Jimmie Ward,Jimmie,Ward,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2021-11-05 20:04:15+00:00,0.0
2021,REG,SF,9,00-0031297,DE,Dee Ford,Dee,Ford,Back,,Questionable,Back,,Limited Participation in Practice,2021-11-05 20:04:32+00:00,0.5
2021,REG,SF,9,00-0036567,RB,Elijah Mitchell,Elijah,Mitchell,Rib,,Questionable,Rib,,Limited Participation in Practice,2021-11-05 20:04:50+00:00,0.5
2021,REG,SF,9,00-0035719,WR,Deebo Samuel,Deebo,Samuel,Calf,,Questionable,Calf,,Limited Participation in Practice,2021-11-05 20:05:05+00:00,0.5
2021,REG,TEN,9,00-0034389,S,Dane Cruikshank,Dane,Cruikshank,,,,Concussion,,Full Participation in Practice,2021-11-05 19:51:02+00:00,1.0
2021,REG,TEN,9,00-0036181,DT,Teair Tart,Teair,Tart,,,,Groin,,Full Participation in Practice,2021-11-05 19:51:02+00:00,1.0
2021,REG,TEN,9,00-0034204,LB,Olasunkanmi Adeniyi,Olasunkanmi,Adeniyi,,,,Shoulder,,Limited Participation in Practice,2021-11-05 19:53:10+00:00,1.0
2021,REG,TEN,9,00-0032146,LB,Bud Dupree,Bud,Dupree,,,,Knee,,Limited Participation in Practice,2021-11-05 19:51:02+00:00,1.0
2021,REG,TEN,9,00-0036240,CB,Chris Jackson,Chris,Jackson,,,,Foot,,Limited Participation in Practice,2021-11-05 19:51:30+00:00,1.0
2021,REG,TEN,9,00-0027944,WR,Julio Jones,Julio,Jones,,,,Hamstring,,Limited Participation in Practice,2021-11-05 19:51:02+00:00,1.0
2021,REG,TEN,9,00-0034828,LB,Harold Landry,Harold,Landry,,,,Hamstring,,Limited Participation in Practice,2021-11-05 19:51:02+00:00,1.0
2021,REG,TEN,9,00-0035643,DT,Jeffery Simmons,Jeffery,Simmons,,,,Ankle,,Limited Participation in Practice,2021-11-05 19:52:18+00:00,1.0
2021,REG,TEN,9,00-0035099,FB,Khari Blasingame,Khari,Blasingame,Knee,,Out,Knee,,Did Not Participate In Practice,2021-11-05 19:53:57+00:00,0.0
2021,REG,TEN,9,00-0035649,G,Nate Davis,Nate,Davis,Concussion,,Out,Concussion,,Did Not Participate In Practice,2021-11-05 19:54:08+00:00,0.0
2021,REG,TEN,9,00-0034743,LB,Rashaan Evans,Rashaan,Evans,Ankle,,Out,Ankle,,Did Not Participate In Practice,2021-11-05 19:54:20+00:00,0.0
2021,REG,TEN,9,00-0033430,CB,Greg Mabin,Greg,Mabin,Ankle,,Out,Ankle,,Did Not Participate In Practice,2021-11-05 19:54:38+00:00,0.0
2021,REG,TEN,9,00-0035676,WR,A.J. Brown,A.J.,Brown,Knee,,Questionable,Knee,,Did Not Participate In Practice,2021-11-05 19:53:47+00:00,0.5
2021,REG,TEN,9,00-0036691,FB,Tory Carter,Tory,Carter,Shoulder,,Questionable,Shoulder,,Did Not Participate In Practice,2021-11-05 19:53:47+00:00,0.5
2021,REG,TEN,9,00-0031921,T,Kendall Lamm,Kendall,Lamm,Back,,Questionable,Back,,Did Not Participate In Practice,2021-11-05 19:53:47+00:00,0.5
2021,REG,TEN,9,00-0031442,T,Taylor Lewan,Taylor,Lewan,Knee,,Questionable,Knee,,Did Not Participate In Practice,2021-11-05 19:53:47+00:00,0.5
2021,REG,TEN,9,00-0037000,LB,Monty Rice,Monty,Rice,Knee,,Questionable,Knee,,Did Not Participate In Practice,2021-11-05 19:53:47+00:00,0.5
2021,REG,ARI,10,00-0028946,LS,Aaron Brewer,Aaron,Brewer,,,,Forearm,,Did Not Participate In Practice,2021-11-10 20:43:30+00:00,1.0
2021,REG,ARI,10,00-0034575,TE,David Wells,David,Wells,,,,Hand,,Did Not Participate In Practice,2021-11-10 20:45:44+00:00,1.0
2021,REG,ARI,10,00-0029316,T,Kelvin Beachum,Kelvin,Beachum,,,,Shin,,Full Participation in Practice,2021-11-12 20:08:06+00:00,1.0
2021,REG,ARI,10,00-0033258,TE,Darrell Daniels,Darrell,Daniels,,,,Shoulder,,Full Participation in Practice,2021-11-12 20:08:14+00:00,1.0
2021,REG,ARI,10,00-0027942,WR,A.J. Green,A.J.,Green,,,,Illness,,Full Participation in Practice,2021-11-12 20:08:24+00:00,1.0
2021,REG,ARI,10,00-0030155,TE,Demetrius Harris,Demetrius,Harris,,,,Illness,,Full Participation in Practice,2021-11-12 20:07:38+00:00,1.0
2021,REG,ARI,10,00-0032129,LB,Jordan Hicks,Jordan,Hicks,,,,Toe,,Full Participation in Practice,2021-11-12 20:08:40+00:00,1.0
2021,REG,ARI,10,00-0034775,WR,Christian Kirk,Christian,Kirk,,,,Thumb,,Full Participation in Practice,2021-11-12 20:07:38+00:00,1.0
2021,REG,ARI,10,00-0034681,RB,Chase Edmonds,Chase,Edmonds,Ankle,,Out,Ankle,,Did Not Participate In Practice,2021-11-12 20:11:23+00:00,0.0
2021,REG,ARI,10,00-0030585,G,Justin Pugh,Justin,Pugh,Calf,,Out,Calf,,Did Not Participate In Practice,2021-11-12 20:11:08+00:00,0.0
2021,REG,ARI,10,00-0035924,RB,Jonathan Ward,Jonathan,Ward,Concussion,,Out,Concussion,,Did Not Participate In Practice,2021-11-12 20:11:15+00:00,0.0
2021,REG,ARI,10,00-0036889,S,James Wiggins,James,Wiggins,Knee,,Out,Knee,,Did Not Participate In Practice,2021-11-12 20:11:02+00:00,0.0
2021,REG,ARI,10,00-0032132,C,Max Garcia,Max,Garcia,Achilles,,Questionable,Achilles,,Did Not Participate In Practice,2021-11-12 20:10:33+00:00,0.5
2021,REG,ARI,10,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2021-11-12 20:10:33+00:00,0.5
2021,REG,ARI,10,00-0033890,S,Budda Baker,Budda,Baker,Knee,,Questionable,Knee,,Limited Participation in Practice,2021-11-12 20:10:33+00:00,0.5
2021,REG,ARI,10,00-0036936,WR,Rondale Moore,Rondale,Moore,Neck,,Questionable,Neck,,Limited Participation in Practice,2021-11-12 20:10:33+00:00,0.5
2021,REG,ARI,10,00-0035228,QB,Kyler Murray,Kyler,Murray,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2021-11-12 20:10:33+00:00,0.5
2021,REG,ARI,10,00-0031557,DE,Jordan Phillips,Jordan,Phillips,Groin,,Questionable,Groin,,Limited Participation in Practice,2021-11-12 20:10:33+00:00,0.5
2021,REG,ATL,10,00-0035255,CB,Kendall Sheffield,Kendall,Sheffield,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2021-11-12 18:45:45+00:00,0.0
2021,REG,ATL,10,00-0030387,LB,Steven Means,Steven,Means,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2021-11-12 18:45:14+00:00,0.1
2021,REG,ATL,10,00-0028097,TE,Lee Smith,Lee,Smith,Back,,Doubtful,Back,,Did Not Participate In Practice,2021-11-12 18:45:23+00:00,0.1
2021,REG,ATL,10,00-0033093,DE,Jonathan Bullard,Jonathan,Bullard,Concussion,,Doubtful,Concussion,,Limited Participation in Practice,2021-11-12 18:45:35+00:00,0.1
2021,REG,ATL,10,00-0035265,DE,John Cominsky,John,Cominsky,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2021-11-12 18:44:57+00:00,0.5
2021,REG,BAL,10,00-0035662,WR,Marquise Brown,Marquise,Brown,,,,Back,,Full Participation in Practice,2021-11-10 21:29:36+00:00,1.0
2021,REG,BAL,10,00-0032770,CB,Tavon Young,Tavon,Young,,,,Knee,,Full Participation in Practice,2021-11-10 21:31:59+00:00,1.0
2021,REG,BAL,10,00-0035112,G,Patrick Mekari,Patrick,Mekari,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2021-11-10 21:33:33+00:00,0.1
2021,REG,BAL,10,00-0030513,RB,Latavius Murray,Latavius,Murray,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2021-11-10 21:33:47+00:00,0.1
2021,REG,BAL,10,00-0030511,DT,Brandon Williams,Brandon,Williams,Shoulder,,Questionable,Shoulder,,Did Not Participate In Practice,2021-11-10 21:29:40+00:00,0.5
2021,REG,BAL,10,00-0031325,WR,Sammy Watkins,Sammy,Watkins,Thigh,,Questionable,Thigh,,Full Participation in Practice,2021-11-10 21:29:40+00:00,0.5
2021,REG,BAL,10,00-0031598,TE,Nick Boyle,Nick,Boyle,Knee,,Questionable,Knee,,Limited Participation in Practice,2021-11-10 21:29:40+00:00,0.5
2021,REG,BUF,10,00-0028339,DE,Mario Addison,Mario,Addison,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-11-10 20:50:08+00:00,1.0
2021,REG,BUF,10,00-0031588,WR,Stefon Diggs,Stefon,Diggs,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-11-12 19:20:08+00:00,1.0
2021,REG,BUF,10,00-0027881,DE,Jerry Hughes,Jerry,Hughes,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-11-12 19:20:22+00:00,1.0
2021,REG,BUF,10,00-0035357,CB,Cameron Lewis,Cameron,Lewis,,,,Illness,,Did Not Participate In Practice,2021-11-11 20:24:14+00:00,1.0
2021,REG,BUF,10,00-0030455,DT,Star Lotulelei,Star,Lotulelei,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-11-11 20:24:51+00:00,1.0
2021,REG,BUF,10,00-0027685,WR,Emmanuel Sanders,Emmanuel,Sanders,,,,Not injury related - resting player,,Did Not Participate In Practice,2021-11-11 20:25:06+00:00,1.0
2021,REG,BUF,10,00-0036976,T,Spencer Brown,Spencer,Brown,,,,Back,,Full Participation in Practice,2021-11-12 19:19:48+00:00,1.0
2021,REG,BUF,10,00-0035290,S,Jaquan Johnson,Jaquan,Johnson,,,,Hamstring,,Full Participation in Practice,2021-11-12 19:20:34+00:00,1.0
2021,REG,BUF,10,00-0034376,CB,Taron Johnson,Taron,Johnson,,,,Concussion,,Full Participation in Practice,2021-11-12 19:20:42+00:00,1.0
2021,REG,BUF,10,00-0035689,TE,Dawson Knox,Dawson,Knox,,,,Hand,,Full Participation in Practice,2021-11-12 19:19:48+00:00,1.0
2021,REG,BUF,10,00-0029000,WR,Cole Beasley,Cole,Beasley,,,,Ribs,,Limited Participation in Practice,2021-11-12 19:19:48+00:00,1.0
2021,REG,BUF,10,00-0032518,DT,Justin Zimmer,Justin,Zimmer,,,,Knee,,Limited Participation in Practice,2021-11-10 20:52:09+00:00,1.0
2021,REG,BUF,10,00-0034673,LB,Tremaine Edmunds,Tremaine,Edmunds,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2021-11-12 19:21:21+00:00,0.0
